2023-06-06 06:14:54.751672|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.13.7 (2022-06-20 12:21:53)
2023-06-06 10:55:26.732641|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.732641|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.732641|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.732641|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.732641|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.732641|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.732641|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.732641|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.733640|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.733640|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.733640|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.733640|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.733640|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.733640|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.734148|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.734148|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.734148|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.734148|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.735158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.735158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.735158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.735158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.735158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.735158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.735158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.735158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.735158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.735158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.735158|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.767782|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.768783|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.788831|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.788831|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:26.788831|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.126260|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.127258|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.145313|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.146325|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.185471|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.326971|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.326971|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.348034|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.348034|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.369091|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.369091|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.389160|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.390160|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.396713|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.396713|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.396713|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.396713|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.396713|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.396713|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.396713|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.397715|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.397715|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.397715|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.397715|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.397715|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.398716|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.398716|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.398716|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.398716|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.398716|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.398716|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.398716|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.398716|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.398716|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.398716|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.400718|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.400718|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.400718|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.400718|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.409746|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.409746|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.410747|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.410747|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.410747|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.410747|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.410747|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.428825|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.428825|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.448898|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.448898|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.763469|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.763469|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.926582|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:27.926582|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.089523|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.089523|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.364239|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.364239|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.403897|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.404805|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.423945|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.424961|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.444678|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.444678|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.505835|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.505835|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.525926|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.525926|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.545761|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.545761|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.566075|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.567093|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.587474|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.587474|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.606427|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.606427|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.627750|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.628319|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.667625|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.668623|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.708631|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.708631|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.728956|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.729935|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.748884|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.749900|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.769852|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.769852|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.790327|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.790327|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.860992|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.860992|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.902131|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.902131|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.921807|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.921807|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.941996|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.941996|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.962930|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.982536|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:28.982536|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.023611|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.043933|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.043933|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.096197|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.104729|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.104729|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.113792|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.113792|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.127203|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.127203|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.146016|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.146016|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
2023-06-06 10:55:29.149016|ERROR   |UDPServers    |   |Connessione in corso interrotta forzatamente dall'host remoto
